Agency,SiteNumber,Date,Groundwater_in_FeetBelowLandSurface,StationName,Latitude,Longitude,CoordinateAccuracy,CoordinateDatum,CountyCode,LandSurface_or_GageAltitude
USGS,3.65141E+14,7/2/2022,110.78,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/3/2022,110.77,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/4/2022,110.67,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/5/2022,110.83,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/6/2022,110.6,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/7/2022,110.96,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/8/2022,111,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/9/2022,111.1,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/10/2022,111.11,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/11/2022,111,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/12/2022,110.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/13/2022,110.96,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/14/2022,111.3,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/15/2022,111.41,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/16/2022,111.28,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/17/2022,111.22,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/18/2022,110.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/19/2022,111.07,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/20/2022,111.28,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/21/2022,111.45,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/22/2022,111.46,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/23/2022,111.69,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/24/2022,111.52,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/25/2022,111.85,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/26/2022,111.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/27/2022,111.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/28/2022,111.51,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/29/2022,111.42,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/30/2022,111.81,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/31/2022,111.31,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/1/2022,111.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/2/2022,111.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/3/2022,111.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/4/2022,111.78,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/5/2022,111.65,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/6/2022,111.97,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/7/2022,112.03,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/8/2022,112.59,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/9/2022,111.85,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/10/2022,112.25,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/11/2022,112.05,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/12/2022,111.69,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/13/2022,112.26,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/14/2022,112.2,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/15/2022,111.86,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/16/2022,111.97,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/17/2022,112.34,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/18/2022,112.23,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/19/2022,111.79,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/20/2022,112.47,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
